weather_ts,temperature_2m,rain_mm,wind_speed_10m,cloud_cover,sunshine_duration_sec,sunshine_hours,is_raining
2026-03-21 05:00:00+00:00,4.4,0.0,5.9,90,0.0,0.0,0
2026-03-21 06:00:00+00:00,3.9,0.0,7.3,4,0.0,0.0,0
2026-03-21 07:00:00+00:00,4.9,0.0,7.4,2,3600.0,1.0,0
2026-03-21 08:00:00+00:00,8.5,0.0,5.5,0,3600.0,1.0,0
2026-03-21 09:00:00+00:00,12.7,0.0,3.6,0,3600.0,1.0,0
2026-03-21 10:00:00+00:00,15.2,0.0,1.7,0,3600.0,1.0,0
2026-03-21 11:00:00+00:00,16.1,0.0,4.4,21,3600.0,1.0,0
2026-03-21 12:00:00+00:00,16.3,0.0,11.0,48,3600.0,1.0,0
2026-03-21 13:00:00+00:00,15.5,0.0,15.2,0,3600.0,1.0,0
2026-03-21 14:00:00+00:00,15.2,0.0,14.2,0,3600.0,1.0,0
2026-03-21 15:00:00+00:00,15.0,0.0,13.9,0,3600.0,1.0,0
2026-03-21 16:00:00+00:00,14.4,0.0,12.4,0,3600.0,1.0,0
2026-03-21 17:00:00+00:00,13.8,0.0,10.6,0,3600.0,1.0,0
2026-03-21 18:00:00+00:00,13.1,0.0,8.2,0,3590.72,0.9974222222222222,0
2026-03-21 19:00:00+00:00,11.5,0.0,3.9,2,0.0,0.0,0
2026-03-21 20:00:00+00:00,10.5,0.0,3.1,2,0.0,0.0,0
2026-03-21 21:00:00+00:00,9.4,0.0,2.8,0,0.0,0.0,0
2026-03-21 22:00:00+00:00,8.4,0.0,2.8,0,0.0,0.0,0
2026-03-21 23:00:00+00:00,7.6,0.0,3.1,0,0.0,0.0,0
2026-03-22 00:00:00+00:00,7.1,0.0,4.3,0,0.0,0.0,0
2026-03-22 01:00:00+00:00,6.7,0.0,4.5,2,0.0,0.0,0
2026-03-22 02:00:00+00:00,6.4,0.0,4.9,4,0.0,0.0,0
2026-03-22 03:00:00+00:00,6.0,0.0,5.4,1,0.0,0.0,0
2026-03-22 04:00:00+00:00,5.5,0.0,6.0,0,0.0,0.0,0
2026-03-22 05:00:00+00:00,4.9,0.0,6.1,0,0.0,0.0,0
2026-03-22 06:00:00+00:00,4.8,0.0,6.8,4,0.0,0.0,0
2026-03-22 07:00:00+00:00,5.7,0.0,6.8,23,3600.0,1.0,0
2026-03-22 08:00:00+00:00,9.0,0.0,6.0,70,3600.0,1.0,0
2026-03-22 09:00:00+00:00,12.1,0.0,5.8,90,3600.0,1.0,0
2026-03-22 10:00:00+00:00,14.2,0.0,11.3,54,3600.0,1.0,0
2026-03-22 11:00:00+00:00,15.3,0.0,15.8,16,3600.0,1.0,0
2026-03-22 12:00:00+00:00,15.9,0.0,16.3,0,3600.0,1.0,0
2026-03-22 13:00:00+00:00,16.1,0.0,16.5,5,3600.0,1.0,0
2026-03-22 14:00:00+00:00,15.6,0.0,16.8,33,3600.0,1.0,0
2026-03-22 15:00:00+00:00,15.1,0.0,17.5,10,3600.0,1.0,0
2026-03-22 16:00:00+00:00,14.5,0.0,17.3,9,3600.0,1.0,0
2026-03-22 17:00:00+00:00,13.8,0.0,13.8,30,3600.0,1.0,0
2026-03-22 18:00:00+00:00,13.1,0.0,5.0,80,3600.0,1.0,0
2026-03-22 19:00:00+00:00,12.9,0.0,4.2,100,0.0,0.0,0
2026-03-22 20:00:00+00:00,12.6,0.1,3.6,100,0.0,0.0,1
2026-03-22 21:00:00+00:00,12.4,0.0,3.5,100,0.0,0.0,0
2026-03-22 22:00:00+00:00,12.4,0.1,4.8,100,0.0,0.0,1
2026-03-22 23:00:00+00:00,11.7,0.2,10.8,86,0.0,0.0,1
2026-03-23 00:00:00+00:00,11.3,0.0,11.5,73,0.0,0.0,0
2026-03-23 01:00:00+00:00,11.1,0.0,10.4,94,0.0,0.0,0
2026-03-23 02:00:00+00:00,10.7,0.0,15.6,85,0.0,0.0,0
2026-03-23 03:00:00+00:00,9.9,0.0,12.9,94,0.0,0.0,0
2026-03-23 04:00:00+00:00,9.9,0.0,12.8,93,0.0,0.0,0
2026-03-23 05:00:00+00:00,9.7,0.0,10.2,18,0.0,0.0,0
2026-03-23 06:00:00+00:00,8.9,0.0,7.6,3,0.0,0.0,0
2026-03-23 07:00:00+00:00,9.2,0.0,4.8,1,3600.0,1.0,0
2026-03-23 08:00:00+00:00,10.6,0.0,1.5,1,3600.0,1.0,0
2026-03-23 09:00:00+00:00,12.4,0.0,2.3,0,3600.0,1.0,0
2026-03-23 10:00:00+00:00,14.3,0.0,3.4,16,3600.0,1.0,0
2026-03-23 11:00:00+00:00,14.9,0.0,7.1,41,3600.0,1.0,0
2026-03-23 12:00:00+00:00,15.5,0.0,9.2,36,3600.0,1.0,0
2026-03-23 13:00:00+00:00,14.9,0.0,12.2,64,3600.0,1.0,0
2026-03-23 14:00:00+00:00,15.4,0.0,12.2,48,3600.0,1.0,0
2026-03-23 15:00:00+00:00,14.4,0.0,15.4,16,3600.0,1.0,0
2026-03-23 16:00:00+00:00,14.2,0.0,13.9,5,3600.0,1.0,0
2026-03-23 17:00:00+00:00,13.7,0.0,13.2,16,3600.0,1.0,0
2026-03-23 18:00:00+00:00,13.3,0.0,1.0,23,3600.0,1.0,0
2026-03-23 19:00:00+00:00,12.5,0.0,0.5,13,0.0,0.0,0
2026-03-23 20:00:00+00:00,11.4,0.0,2.8,18,0.0,0.0,0
2026-03-23 21:00:00+00:00,10.9,0.0,4.3,2,0.0,0.0,0
2026-03-23 22:00:00+00:00,10.5,0.0,5.6,0,0.0,0.0,0
2026-03-23 23:00:00+00:00,9.8,0.0,4.8,0,0.0,0.0,0
2026-03-24 00:00:00+00:00,9.7,0.0,5.0,20,0.0,0.0,0
2026-03-24 01:00:00+00:00,9.6,0.0,5.0,13,0.0,0.0,0
2026-03-24 02:00:00+00:00,9.5,0.0,5.2,5,0.0,0.0,0
2026-03-24 03:00:00+00:00,9.0,0.0,5.3,6,0.0,0.0,0
2026-03-24 04:00:00+00:00,8.6,0.0,6.1,1,0.0,0.0,0
2026-03-24 05:00:00+00:00,8.4,0.0,6.8,5,0.0,0.0,0
2026-03-24 06:00:00+00:00,7.8,0.0,8.1,2,0.0,0.0,0
2026-03-24 07:00:00+00:00,8.6,0.0,7.1,8,3600.0,1.0,0
2026-03-24 08:00:00+00:00,11.2,0.0,4.6,2,3600.0,1.0,0
2026-03-24 09:00:00+00:00,14.2,0.0,2.1,28,3600.0,1.0,0
2026-03-24 10:00:00+00:00,16.4,0.0,2.6,45,3600.0,1.0,0
2026-03-24 11:00:00+00:00,17.3,0.0,6.8,67,3600.0,1.0,0
2026-03-24 12:00:00+00:00,17.2,0.0,10.5,62,3600.0,1.0,0
2026-03-24 13:00:00+00:00,17.1,0.0,13.1,29,3600.0,1.0,0
2026-03-24 14:00:00+00:00,16.7,0.0,16.2,4,3600.0,1.0,0
2026-03-24 15:00:00+00:00,17.2,0.0,17.1,14,3600.0,1.0,0
2026-03-24 16:00:00+00:00,16.7,0.0,17.1,8,3600.0,1.0,0
2026-03-24 17:00:00+00:00,15.6,0.0,14.4,2,3600.0,1.0,0
2026-03-24 18:00:00+00:00,14.6,0.0,13.5,0,3600.0,1.0,0
2026-03-24 19:00:00+00:00,13.7,0.0,9.4,0,0.0,0.0,0
2026-03-24 20:00:00+00:00,12.6,0.0,4.2,0,0.0,0.0,0
2026-03-24 21:00:00+00:00,11.8,0.0,4.0,0,0.0,0.0,0
2026-03-24 22:00:00+00:00,11.1,0.0,3.6,0,0.0,0.0,0
2026-03-24 23:00:00+00:00,10.6,0.0,3.5,1,0.0,0.0,0
2026-03-25 00:00:00+00:00,9.8,0.0,3.4,0,0.0,0.0,0
2026-03-25 01:00:00+00:00,9.6,0.0,4.3,0,0.0,0.0,0
2026-03-25 02:00:00+00:00,9.6,0.0,5.9,0,0.0,0.0,0
2026-03-25 03:00:00+00:00,9.3,0.0,6.5,0,0.0,0.0,0
2026-03-25 04:00:00+00:00,9.0,0.0,6.2,0,0.0,0.0,0
2026-03-25 05:00:00+00:00,8.4,0.0,5.5,0,0.0,0.0,0
2026-03-25 06:00:00+00:00,7.5,0.0,4.8,0,0.0,0.0,0
2026-03-25 07:00:00+00:00,8.2,0.0,6.2,1,3600.0,1.0,0
2026-03-25 08:00:00+00:00,11.2,0.0,5.0,0,3600.0,1.0,0
2026-03-25 09:00:00+00:00,14.4,0.0,4.2,0,3600.0,1.0,0
2026-03-25 10:00:00+00:00,16.7,0.0,8.0,9,3600.0,1.0,0
2026-03-25 11:00:00+00:00,17.8,0.0,11.8,36,3600.0,1.0,0
2026-03-25 12:00:00+00:00,18.2,0.0,15.0,69,3600.0,1.0,0
2026-03-25 13:00:00+00:00,18.4,0.0,15.5,1,3600.0,1.0,0
2026-03-25 14:00:00+00:00,18.5,0.0,15.7,0,3600.0,1.0,0
2026-03-25 15:00:00+00:00,18.3,0.0,16.2,0,3600.0,1.0,0
2026-03-25 16:00:00+00:00,17.5,0.0,15.5,0,3600.0,1.0,0
2026-03-25 17:00:00+00:00,16.4,0.0,11.0,0,3600.0,1.0,0
2026-03-25 18:00:00+00:00,15.4,0.0,6.9,0,3600.0,1.0,0
2026-03-25 19:00:00+00:00,14.0,0.0,3.9,0,0.0,0.0,0
2026-03-25 20:00:00+00:00,13.7,0.0,5.9,0,0.0,0.0,0
2026-03-25 21:00:00+00:00,13.3,0.0,9.9,0,0.0,0.0,0
2026-03-25 22:00:00+00:00,12.8,0.0,11.1,20,0.0,0.0,0
2026-03-25 23:00:00+00:00,12.3,0.0,3.7,100,0.0,0.0,0
2026-03-26 00:00:00+00:00,12.9,0.5,7.5,100,0.0,0.0,1
2026-03-26 01:00:00+00:00,12.9,0.3,8.5,99,0.0,0.0,1
2026-03-26 02:00:00+00:00,11.5,0.0,11.0,100,0.0,0.0,0
2026-03-26 03:00:00+00:00,10.4,0.0,10.6,39,0.0,0.0,0
2026-03-26 04:00:00+00:00,10.2,0.0,9.0,16,0.0,0.0,0
2026-03-26 05:00:00+00:00,9.7,0.0,6.6,2,0.0,0.0,0
2026-03-26 06:00:00+00:00,9.9,0.0,10.3,6,0.0,0.0,0
2026-03-26 07:00:00+00:00,10.7,0.0,11.4,16,3600.0,1.0,0
2026-03-26 08:00:00+00:00,11.1,0.0,10.6,29,3600.0,1.0,0
2026-03-26 09:00:00+00:00,11.7,0.0,7.5,12,3600.0,1.0,0
2026-03-26 10:00:00+00:00,12.4,0.0,5.5,47,3600.0,1.0,0
2026-03-26 11:00:00+00:00,13.0,0.0,11.4,20,3600.0,1.0,0
2026-03-26 12:00:00+00:00,12.9,0.0,17.7,0,3600.0,1.0,0
2026-03-26 13:00:00+00:00,12.8,0.0,18.6,11,3600.0,1.0,0
2026-03-26 14:00:00+00:00,13.0,0.0,16.5,27,3600.0,1.0,0
2026-03-26 15:00:00+00:00,12.6,0.0,15.0,17,3600.0,1.0,0
2026-03-26 16:00:00+00:00,12.4,0.0,15.4,18,3600.0,1.0,0
2026-03-26 17:00:00+00:00,12.0,0.0,11.6,61,3600.0,1.0,0
2026-03-26 18:00:00+00:00,12.4,0.0,13.4,59,3600.0,1.0,0
2026-03-26 19:00:00+00:00,12.3,0.0,12.1,45,0.0,0.0,0
2026-03-26 20:00:00+00:00,12.2,0.0,8.6,81,0.0,0.0,0
2026-03-26 21:00:00+00:00,12.0,0.0,1.3,84,0.0,0.0,0
2026-03-26 22:00:00+00:00,11.9,0.0,6.3,69,0.0,0.0,0
2026-03-26 23:00:00+00:00,11.1,0.0,11.7,96,0.0,0.0,0
2026-03-27 00:00:00+00:00,10.6,0.0,5.1,99,0.0,0.0,0
2026-03-27 01:00:00+00:00,10.6,0.0,9.2,100,0.0,0.0,0
2026-03-27 02:00:00+00:00,10.6,0.0,6.4,100,0.0,0.0,0
2026-03-27 03:00:00+00:00,10.6,0.0,2.9,36,0.0,0.0,0
2026-03-27 04:00:00+00:00,9.6,0.0,4.1,41,0.0,0.0,0
2026-03-27 05:00:00+00:00,8.6,0.0,1.5,39,0.0,0.0,0
2026-03-27 06:00:00+00:00,8.2,0.0,0.8,27,0.0,0.0,0
2026-03-27 07:00:00+00:00,9.4,0.0,4.7,52,3600.0,1.0,0
2026-03-27 08:00:00+00:00,10.7,0.0,4.8,34,3600.0,1.0,0
2026-03-27 09:00:00+00:00,11.9,0.0,3.8,14,3600.0,1.0,0
2026-03-27 10:00:00+00:00,13.2,0.0,3.4,5,3600.0,1.0,0
2026-03-27 11:00:00+00:00,14.1,0.0,8.2,3,3600.0,1.0,0
2026-03-27 12:00:00+00:00,14.7,0.0,11.2,5,3600.0,1.0,0
2026-03-27 13:00:00+00:00,13.7,0.0,15.5,15,3600.0,1.0,0
2026-03-27 14:00:00+00:00,14.4,0.0,14.9,16,3600.0,1.0,0
2026-03-27 15:00:00+00:00,14.4,0.0,16.5,63,3600.0,1.0,0
2026-03-27 16:00:00+00:00,12.7,0.0,17.5,74,3600.0,1.0,0
2026-03-27 17:00:00+00:00,12.5,0.0,11.2,84,3600.0,1.0,0
2026-03-27 18:00:00+00:00,12.3,0.0,8.5,89,3600.0,1.0,0
2026-03-27 19:00:00+00:00,11.8,0.0,9.6,97,0.0,0.0,0
2026-03-27 20:00:00+00:00,10.9,0.0,2.1,86,0.0,0.0,0
2026-03-27 21:00:00+00:00,10.1,0.0,2.6,43,0.0,0.0,0
2026-03-27 22:00:00+00:00,9.4,0.0,3.0,20,0.0,0.0,0
2026-03-27 23:00:00+00:00,9.1,0.0,4.1,49,0.0,0.0,0
2026-03-28 00:00:00+00:00,10.0,0.0,6.7,61,0.0,0.0,0
2026-03-28 01:00:00+00:00,9.8,0.0,5.0,46,0.0,0.0,0
2026-03-28 02:00:00+00:00,9.2,0.0,4.2,46,0.0,0.0,0
2026-03-28 03:00:00+00:00,7.9,0.0,2.7,44,0.0,0.0,0
2026-03-28 04:00:00+00:00,6.8,0.0,2.1,17,0.0,0.0,0
2026-03-28 05:00:00+00:00,6.4,0.0,3.5,28,0.0,0.0,0
2026-03-28 06:00:00+00:00,6.4,0.0,5.1,1,0.0,0.0,0
2026-03-28 07:00:00+00:00,7.5,0.0,6.1,0,3600.0,1.0,0
2026-03-28 08:00:00+00:00,10.1,0.0,5.1,3,3600.0,1.0,0
2026-03-28 09:00:00+00:00,12.5,0.0,4.9,2,3600.0,1.0,0
2026-03-28 10:00:00+00:00,14.4,0.0,1.5,1,3600.0,1.0,0
2026-03-28 11:00:00+00:00,15.6,0.0,5.7,0,3600.0,1.0,0
2026-03-28 12:00:00+00:00,17.1,0.0,7.6,14,3600.0,1.0,0
2026-03-28 13:00:00+00:00,17.5,0.0,11.8,84,3600.0,1.0,0
2026-03-28 14:00:00+00:00,17.1,0.0,16.4,100,3600.0,1.0,0
2026-03-28 15:00:00+00:00,15.9,0.0,14.4,100,0.0,0.0,0
2026-03-28 16:00:00+00:00,15.4,0.0,7.8,100,0.0,0.0,0
2026-03-28 17:00:00+00:00,14.4,0.0,6.6,100,0.0,0.0,0
2026-03-28 18:00:00+00:00,15.1,0.0,4.8,100,0.0,0.0,0
2026-03-28 19:00:00+00:00,13.8,0.0,7.9,100,0.0,0.0,0
2026-03-28 20:00:00+00:00,13.4,0.0,7.9,100,0.0,0.0,0
2026-03-28 21:00:00+00:00,12.7,0.0,11.6,100,0.0,0.0,0
2026-03-28 22:00:00+00:00,12.3,0.1,22.7,100,0.0,0.0,1
2026-03-28 23:00:00+00:00,11.6,0.0,11.6,100,0.0,0.0,0
2026-03-29 00:00:00+00:00,11.7,0.0,2.0,84,0.0,0.0,0
2026-03-29 01:00:00+00:00,11.2,0.1,4.5,20,0.0,0.0,1
2026-03-29 02:00:00+00:00,10.3,0.0,8.6,15,0.0,0.0,0
2026-03-29 03:00:00+00:00,9.4,0.0,9.9,20,0.0,0.0,0
2026-03-29 04:00:00+00:00,9.6,0.0,17.0,11,0.0,0.0,0
2026-03-29 05:00:00+00:00,9.7,0.0,17.9,11,0.0,0.0,0
2026-03-29 06:00:00+00:00,8.6,0.0,1.4,11,0.0,0.0,0
2026-03-29 07:00:00+00:00,10.2,0.0,12.0,19,3600.0,1.0,0
2026-03-29 08:00:00+00:00,11.6,0.0,13.4,14,3600.0,1.0,0
2026-03-29 09:00:00+00:00,12.5,0.0,10.9,5,3600.0,1.0,0
2026-03-29 10:00:00+00:00,13.4,0.0,9.0,4,3600.0,1.0,0
2026-03-29 11:00:00+00:00,14.9,0.0,17.4,2,3600.0,1.0,0
2026-03-29 12:00:00+00:00,16.2,0.0,8.3,100,3600.0,1.0,0
2026-03-29 13:00:00+00:00,15.7,0.0,14.4,100,2247.52,0.6243111111111111,0
2026-03-29 14:00:00+00:00,15.6,0.0,13.7,99,0.0,0.0,0
2026-03-29 15:00:00+00:00,15.9,0.0,10.8,100,0.0,0.0,0
2026-03-29 16:00:00+00:00,16.1,0.0,4.8,97,1605.71,0.44603055555555554,0
2026-03-29 17:00:00+00:00,15.9,0.0,2.1,77,3600.0,1.0,0
2026-03-29 18:00:00+00:00,13.8,0.0,1.5,5,3600.0,1.0,0
2026-03-29 19:00:00+00:00,11.9,0.0,4.8,1,0.0,0.0,0
2026-03-29 20:00:00+00:00,10.9,0.0,5.8,0,0.0,0.0,0
2026-03-29 21:00:00+00:00,9.8,0.0,5.6,0,0.0,0.0,0
2026-03-29 22:00:00+00:00,8.6,0.0,2.3,8,0.0,0.0,0
2026-03-29 23:00:00+00:00,8.0,0.0,1.6,3,0.0,0.0,0
2026-03-30 00:00:00+00:00,8.0,0.0,10.0,6,0.0,0.0,0
2026-03-30 01:00:00+00:00,6.7,0.0,8.8,5,0.0,0.0,0
2026-03-30 02:00:00+00:00,5.9,0.0,7.5,41,0.0,0.0,0
2026-03-30 03:00:00+00:00,5.3,0.0,8.8,24,0.0,0.0,0
2026-03-30 04:00:00+00:00,4.7,0.0,8.8,42,0.0,0.0,0
2026-03-30 05:00:00+00:00,4.1,0.0,9.8,91,0.0,0.0,0
2026-03-30 06:00:00+00:00,4.2,0.0,8.1,86,0.0,0.0,0
2026-03-30 07:00:00+00:00,5.6,0.0,10.8,63,3600.0,1.0,0
2026-03-30 08:00:00+00:00,9.4,0.0,10.7,56,3600.0,1.0,0
2026-03-30 09:00:00+00:00,12.7,0.0,10.5,88,3600.0,1.0,0
2026-03-30 10:00:00+00:00,15.0,0.0,9.8,40,3600.0,1.0,0
2026-03-30 11:00:00+00:00,17.1,0.0,8.8,83,3600.0,1.0,0
2026-03-30 12:00:00+00:00,18.6,0.0,9.8,36,3600.0,1.0,0
2026-03-30 13:00:00+00:00,19.2,0.0,11.2,25,3600.0,1.0,0
2026-03-30 14:00:00+00:00,20.0,0.0,11.0,52,3600.0,1.0,0
2026-03-30 15:00:00+00:00,20.7,0.0,12.0,18,3600.0,1.0,0
2026-03-30 16:00:00+00:00,21.0,0.0,9.6,35,3600.0,1.0,0
2026-03-30 17:00:00+00:00,18.8,0.0,12.4,27,3600.0,1.0,0
2026-03-30 18:00:00+00:00,17.7,0.0,3.7,46,3600.0,1.0,0
2026-03-30 19:00:00+00:00,15.1,0.0,14.3,20,0.0,0.0,0
2026-03-30 20:00:00+00:00,13.2,0.0,7.6,19,0.0,0.0,0
2026-03-30 21:00:00+00:00,13.4,0.0,6.0,41,0.0,0.0,0
2026-03-30 22:00:00+00:00,12.5,0.0,2.4,53,0.0,0.0,0
2026-03-30 23:00:00+00:00,11.8,0.0,4.0,45,0.0,0.0,0
2026-03-31 00:00:00+00:00,12.0,0.0,8.7,4,0.0,0.0,0
2026-03-31 01:00:00+00:00,11.2,0.0,5.5,4,0.0,0.0,0
2026-03-31 02:00:00+00:00,9.8,0.0,5.8,9,0.0,0.0,0
2026-03-31 03:00:00+00:00,8.8,0.0,4.4,1,0.0,0.0,0
2026-03-31 04:00:00+00:00,8.8,0.0,4.7,2,0.0,0.0,0
2026-03-31 05:00:00+00:00,9.6,0.0,5.0,2,0.0,0.0,0
2026-03-31 06:00:00+00:00,11.2,0.0,3.9,4,0.0,0.0,0
2026-03-31 07:00:00+00:00,13.3,0.0,5.5,0,3600.0,1.0,0
2026-03-31 08:00:00+00:00,13.8,0.0,13.9,14,3600.0,1.0,0
2026-03-31 09:00:00+00:00,14.8,0.0,8.9,8,3600.0,1.0,0
2026-03-31 10:00:00+00:00,15.8,0.0,6.5,63,3600.0,1.0,0
2026-03-31 11:00:00+00:00,16.0,0.0,8.8,39,3600.0,1.0,0
2026-03-31 12:00:00+00:00,16.5,0.0,13.4,12,3600.0,1.0,0
2026-03-31 13:00:00+00:00,17.0,0.0,11.6,41,3600.0,1.0,0
2026-03-31 14:00:00+00:00,15.5,0.0,17.1,47,3600.0,1.0,0
2026-03-31 15:00:00+00:00,14.8,0.0,15.9,41,3600.0,1.0,0
2026-03-31 16:00:00+00:00,15.1,0.0,14.7,66,3600.0,1.0,0
2026-03-31 17:00:00+00:00,14.9,0.0,12.7,72,3600.0,1.0,0
2026-03-31 18:00:00+00:00,15.0,0.0,10.6,36,3600.0,1.0,0
2026-03-31 19:00:00+00:00,13.7,0.0,2.8,12,0.0,0.0,0
2026-03-31 20:00:00+00:00,13.0,0.0,0.6,23,0.0,0.0,0
2026-03-31 21:00:00+00:00,12.2,0.0,3.0,16,0.0,0.0,0
2026-03-31 22:00:00+00:00,11.6,0.0,4.4,8,0.0,0.0,0
2026-03-31 23:00:00+00:00,10.6,0.0,2.4,7,0.0,0.0,0
2026-04-01 00:00:00+00:00,11.5,0.0,6.9,34,0.0,0.0,0
2026-04-01 01:00:00+00:00,11.7,0.0,5.6,7,0.0,0.0,0
2026-04-01 02:00:00+00:00,10.8,0.0,4.5,22,0.0,0.0,0
2026-04-01 03:00:00+00:00,10.0,0.0,3.8,23,0.0,0.0,0
2026-04-01 04:00:00+00:00,8.9,0.0,4.2,13,0.0,0.0,0
2026-04-01 05:00:00+00:00,8.3,0.0,4.3,14,0.0,0.0,0
2026-04-01 06:00:00+00:00,8.8,0.0,2.2,1,0.0,0.0,0
2026-04-01 07:00:00+00:00,10.2,0.0,4.6,49,3600.0,1.0,0
2026-04-01 08:00:00+00:00,12.0,0.0,2.6,24,3600.0,1.0,0
2026-04-01 09:00:00+00:00,14.2,0.0,4.6,52,3600.0,1.0,0
2026-04-01 10:00:00+00:00,16.4,0.0,3.8,59,3600.0,1.0,0
2026-04-01 11:00:00+00:00,17.6,0.0,4.5,98,3600.0,1.0,0
2026-04-01 12:00:00+00:00,16.1,0.0,9.3,100,3600.0,1.0,0
2026-04-01 13:00:00+00:00,14.6,0.0,7.6,100,0.0,0.0,0
2026-04-01 14:00:00+00:00,15.4,0.0,5.4,100,0.0,0.0,0
2026-04-01 15:00:00+00:00,17.1,0.0,5.7,95,3600.0,1.0,0
2026-04-01 16:00:00+00:00,16.2,0.0,10.3,95,3600.0,1.0,0
2026-04-01 17:00:00+00:00,14.4,0.0,9.8,67,1158.15,0.3217083333333334,0
2026-04-01 18:00:00+00:00,14.1,0.0,7.6,35,2840.27,0.7889638888888889,0
2026-04-01 19:00:00+00:00,12.4,0.0,9.5,90,0.0,0.0,0
2026-04-01 20:00:00+00:00,12.1,0.2,1.7,73,0.0,0.0,1
2026-04-01 21:00:00+00:00,11.9,0.0,6.0,100,0.0,0.0,0
2026-04-01 22:00:00+00:00,11.9,0.0,9.0,71,0.0,0.0,0
2026-04-01 23:00:00+00:00,11.2,0.0,11.4,96,0.0,0.0,0
2026-04-02 00:00:00+00:00,11.7,0.1,16.5,62,0.0,0.0,1
2026-04-02 01:00:00+00:00,11.5,0.1,10.3,49,0.0,0.0,1
2026-04-02 02:00:00+00:00,10.5,0.0,0.6,59,0.0,0.0,0
2026-04-02 03:00:00+00:00,10.1,0.0,2.7,43,0.0,0.0,0
2026-04-02 04:00:00+00:00,10.0,0.0,3.5,24,0.0,0.0,0
2026-04-02 05:00:00+00:00,9.5,0.0,2.3,27,0.0,0.0,0
2026-04-02 06:00:00+00:00,9.0,0.0,3.8,7,0.0,0.0,0
2026-04-02 07:00:00+00:00,10.3,0.0,4.8,8,3600.0,1.0,0
2026-04-02 08:00:00+00:00,12.2,0.0,3.1,26,3600.0,1.0,0
2026-04-02 09:00:00+00:00,14.0,0.0,8.1,40,3600.0,1.0,0
2026-04-02 10:00:00+00:00,15.3,0.0,11.5,96,3600.0,1.0,0
2026-04-02 11:00:00+00:00,15.5,0.0,17.5,64,3600.0,1.0,0
2026-04-02 12:00:00+00:00,17.0,0.0,18.4,91,3600.0,1.0,0
2026-04-02 13:00:00+00:00,16.8,0.0,22.0,100,3600.0,1.0,0
2026-04-02 14:00:00+00:00,18.5,0.0,13.7,100,3600.0,1.0,0
2026-04-02 15:00:00+00:00,19.3,0.0,7.8,99,3600.0,1.0,0
2026-04-02 16:00:00+00:00,15.7,0.0,20.6,61,3600.0,1.0,0
2026-04-02 17:00:00+00:00,14.9,0.0,10.0,67,3600.0,1.0,0
2026-04-02 18:00:00+00:00,14.8,0.0,5.4,95,3600.0,1.0,0
2026-04-02 19:00:00+00:00,13.5,0.0,1.3,18,0.0,0.0,0
2026-04-02 20:00:00+00:00,13.1,0.0,2.7,28,0.0,0.0,0
2026-04-02 21:00:00+00:00,12.0,0.0,3.1,9,0.0,0.0,0
2026-04-02 22:00:00+00:00,11.5,0.0,6.3,34,0.0,0.0,0
2026-04-02 23:00:00+00:00,11.1,0.0,6.9,3,0.0,0.0,0
